k,weight,metric,accuracy,precision,recall,f1,specificity
50,distance,cosine,0.9208959899749374,0.9113179388179388,0.9693650793650793,0.9388448989521828,0.8396103896103895
50,distance,canberra,0.950814536340852,0.9417026576469301,0.9830158730158731,0.961660771551778,0.8965367965367965
50,distance,braycurtis,0.9280075187969924,0.9153115071792863,0.9776190476190477,0.9448455551319874,0.8456709956709958
50,distance,correlation,0.9279135338345865,0.9166598191598192,0.9749206349206349,0.9443257873265691,0.848917748917749
51,uniform,euclidean,0.9173872180451129,0.8971993789131144,0.9832539682539683,0.937555979466578,0.8077922077922078
51,uniform,manhattan,0.9227130325814535,0.9040482318145988,0.9832539682539683,0.9413411272675871,0.8220779220779221
51,uniform,minkowski,0.9173872180451129,0.8971993789131144,0.9832539682539683,0.937555979466578,0.8077922077922078
51,uniform,chebyshev,0.9174185463659148,0.9017560184207944,0.9776984126984127,0.9373254716643326,0.8175324675324676
51,uniform,cosine,0.9138784461152882,0.8971924353503301,0.974920634920635,0.9342634761654228,0.8112554112554113
51,uniform,canberra,0.9490601503759397,0.9413470388702587,0.9801587301587302,0.9601387015365572,0.8965367965367965
51,uniform,braycurtis,0.9227130325814535,0.9057527745974472,0.9804761904761905,0.9410616817249837,0.8266233766233768
51,uniform,correlation,0.9156328320802005,0.8998420079999028,0.974920634920635,0.9355863485569914,0.8155844155844157
51,distance,euclidean,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
51,distance,manhattan,0.9244987468671677,0.9109079090658037,0.9776190476190477,0.9423862619358522,0.8363636363636363
51,distance,minkowski,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
51,distance,chebyshev,0.9174185463659148,0.9063771593777353,0.972063492063492,0.9370279105333179,0.827056277056277
51,distance,cosine,0.9191416040100251,0.9088997311365732,0.9693650793650793,0.9375861059125679,0.8348484848484847
51,distance,canberra,0.950814536340852,0.9417026576469301,0.9830158730158731,0.961660771551778,0.8965367965367965
51,distance,braycurtis,0.9262531328320801,0.9128823573817154,0.9776190476190477,0.9435482578346901,0.840909090909091
51,distance,correlation,0.9279135338345865,0.9166598191598192,0.9749206349206349,0.9443257873265691,0.848917748917749
52,uniform,euclidean,0.9173872180451129,0.8993007211460358,0.9804761904761905,0.9373771633036233,0.8125541125541126
52,uniform,manhattan,0.9227130325814535,0.9040482318145988,0.9832539682539683,0.9413411272675871,0.8220779220779221
52,uniform,minkowski,0.9173872180451129,0.8993007211460358,0.9804761904761905,0.9373771633036233,0.8125541125541126
52,uniform,chebyshev,0.9191729323308271,0.9044544311192071,0.9776984126984127,0.938655675107212,0.8222943722943723
52,uniform,cosine,0.9156328320802005,0.8994866323813693,0.974920634920635,0.9354887013906479,0.8160173160173161
52,uniform,canberra,0.9455513784461151,0.9411968887201084,0.9746031746031745,0.9573228720083989,0.8965367965367965
52,uniform,braycurtis,0.9227130325814535,0.9057527745974472,0.9804761904761905,0.9410616817249837,0.8266233766233768
52,uniform,correlation,0.9156328320802005,0.8998420079999028,0.974920634920635,0.9355863485569914,0.8155844155844157
52,distance,euclidean,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
52,distance,manhattan,0.9244987468671677,0.9109079090658037,0.9776190476190477,0.9423862619358522,0.8363636363636363
52,distance,minkowski,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
52,distance,chebyshev,0.9174185463659148,0.9063771593777353,0.972063492063492,0.9370279105333179,0.827056277056277
52,distance,cosine,0.9208959899749374,0.9112074234442655,0.9693650793650793,0.9388492638073048,0.8396103896103895
52,distance,canberra,0.9490601503759397,0.9413470388702587,0.9801587301587302,0.9601387015365572,0.8965367965367965
52,distance,braycurtis,0.9262531328320801,0.9128823573817154,0.9776190476190477,0.9435482578346901,0.840909090909091
52,distance,correlation,0.9261591478696742,0.9142416114784536,0.9749206349206349,0.9430669942869543,0.8441558441558442
53,uniform,euclidean,0.9156328320802005,0.8968113897093358,0.9804761904761905,0.9360813469393138,0.8077922077922078
53,uniform,manhattan,0.9227130325814535,0.9040482318145988,0.9832539682539683,0.9413411272675871,0.8220779220779221
53,uniform,minkowski,0.9156328320802005,0.8968113897093358,0.9804761904761905,0.9360813469393138,0.8077922077922078
53,uniform,chebyshev,0.9139097744360903,0.8974138176312252,0.9776984126984127,0.934868630672727,0.8080086580086581
53,uniform,cosine,0.912124060150376,0.8949353503300872,0.974920634920635,0.9329642822346498,0.8067099567099568
53,uniform,canberra,0.9473057644110273,0.9412719637951836,0.9773809523809524,0.9587307867724781,0.8965367965367965
53,uniform,braycurtis,0.9227130325814535,0.9057527745974472,0.9804761904761905,0.9410616817249837,0.8266233766233768
53,uniform,correlation,0.9138784461152882,0.8975984182563129,0.974920634920635,0.93432508729573,0.811038961038961
53,distance,euclidean,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
53,distance,manhattan,0.9244987468671677,0.9088701222911748,0.9803968253968254,0.9425645454825566,0.8316017316017316
53,distance,minkowski,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
53,distance,chebyshev,0.9174185463659148,0.9063771593777353,0.972063492063492,0.9370279105333179,0.827056277056277
53,distance,cosine,0.9191416040100251,0.9088997311365732,0.9693650793650793,0.9375861059125679,0.8348484848484847
53,distance,canberra,0.9490601503759397,0.9413470388702587,0.9801587301587302,0.9601387015365572,0.8965367965367965
53,distance,braycurtis,0.9262531328320801,0.9128823573817154,0.9776190476190477,0.9435482578346901,0.840909090909091
53,distance,correlation,0.9261591478696742,0.9142416114784536,0.9749206349206349,0.9430669942869543,0.8441558441558442
54,uniform,euclidean,0.9192042606516291,0.9036926130379275,0.9776984126984127,0.9384903312661063,0.8220779220779221
54,uniform,manhattan,0.9227130325814535,0.9040482318145988,0.9832539682539683,0.9413411272675871,0.8220779220779221
54,uniform,minkowski,0.9192042606516291,0.9036926130379275,0.9776984126984127,0.9384903312661063,0.8220779220779221
54,uniform,chebyshev,0.9209586466165414,0.906816104533512,0.9776984126984127,0.9399514914715216,0.827056277056277
54,uniform,cosine,0.9138784461152882,0.8971789400736769,0.974920634920635,0.9342255434959112,0.8112554112554113
54,uniform,canberra,0.9455200501253133,0.9434758883675294,0.9717460317460318,0.9571725949707982,0.9012987012987013
54,uniform,braycurtis,0.9227130325814535,0.9057527745974472,0.9804761904761905,0.9410616817249837,0.8266233766233768
54,uniform,correlation,0.9156328320802005,0.8998420079999028,0.974920634920635,0.9355863485569914,0.8155844155844157
54,distance,euclidean,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
54,distance,manhattan,0.9209899749373432,0.9059018040596987,0.9776190476190477,0.9397929005982357,0.8268398268398268
54,distance,minkowski,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
54,distance,chebyshev,0.9174185463659148,0.9063771593777353,0.972063492063492,0.9370279105333179,0.827056277056277
54,distance,cosine,0.9173872180451127,0.9066561413929835,0.9693650793650793,0.9363580357371293,0.83008658008658
54,distance,canberra,0.9472744360902254,0.9411968887201085,0.9773015873015873,0.9586911272016592,0.8965367965367965
54,distance,braycurtis,0.9262531328320801,0.9128823573817154,0.9776190476190477,0.9435482578346901,0.840909090909091
54,distance,correlation,0.9261591478696742,0.9142416114784536,0.9749206349206349,0.9430669942869543,0.8441558441558442
55,uniform,euclidean,0.9103696741854638,0.8924718151892227,0.9776984126984127,0.9322771659685862,0.7984848484848486
55,uniform,manhattan,0.9209586466165414,0.9021656183040785,0.9832539682539683,0.9402089261353861,0.8175324675324676
55,uniform,minkowski,0.9103696741854638,0.8924718151892227,0.9776984126984127,0.9322771659685862,0.7984848484848486
55,uniform,chebyshev,0.9174498746867167,0.90226482248223,0.9776984126984127,0.937460263401346,0.8175324675324676
55,uniform,cosine,0.9103696741854638,0.8925770507349455,0.974920634920635,0.931737160375949,0.8017316017316019
55,uniform,canberra,0.9490601503759397,0.9437011135927544,0.9773809523809524,0.9600280840697755,0.9012987012987013
55,uniform,braycurtis,0.9227130325814535,0.9057527745974472,0.9804761904761905,0.9410616817249837,0.8266233766233768
55,uniform,correlation,0.9103696741854638,0.8926276580223949,0.974920634920635,0.9317011243399131,0.8019480519480521
55,distance,euclidean,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
55,distance,manhattan,0.9244987468671677,0.908966070416648,0.9804761904761905,0.9425617005323433,0.8316017316017316
55,distance,minkowski,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
55,distance,chebyshev,0.9192042606516291,0.9087388327920403,0.972063492063492,0.9383237268976273,0.8318181818181818
55,distance,cosine,0.9173872180451127,0.9066561413929835,0.9693650793650793,0.9363580357371293,0.83008658008658
55,distance,canberra,0.950814536340852,0.9461302633903254,0.9773809523809524,0.9613253813670728,0.906060606060606
55,distance,braycurtis,0.9262531328320801,0.9112737627243404,0.9804761904761905,0.9438248584270802,0.8363636363636363
55,distance,correlation,0.9226503759398497,0.9094939369746815,0.9749206349206349,0.9405064422453051,0.8348484848484847
56,uniform,euclidean,0.9121240601503761,0.8943544286997431,0.9776984126984127,0.9334093671007875,0.8030303030303031
56,uniform,manhattan,0.9209586466165414,0.9021656183040785,0.9832539682539683,0.9402089261353861,0.8175324675324676
56,uniform,minkowski,0.9121240601503761,0.8943544286997431,0.9776984126984127,0.9334093671007875,0.8030303030303031
56,uniform,chebyshev,0.919235588972431,0.9047541539189299,0.9776984126984127,0.9387920746646641,0.8222943722943723
56,uniform,cosine,0.9138784461152882,0.8971789400736769,0.974920634920635,0.9342255434959112,0.8112554112554113
56,uniform,canberra,0.9490288220551377,0.9459801132401753,0.9745238095238096,0.9598778070321746,0.906060606060606
56,uniform,braycurtis,0.9244674185463658,0.9084511872958598,0.9804761904761905,0.9423918851678632,0.8313852813852816
56,uniform,correlation,0.912124060150376,0.8948712477659846,0.974920634920635,0.9329623856011743,0.8064935064935066
56,distance,euclidean,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
56,distance,manhattan,0.9244987468671677,0.908966070416648,0.9804761904761905,0.9425617005323433,0.8316017316017316
56,distance,minkowski,0.9209586466165414,0.9106214463025608,0.972063492063492,0.9394559280298285,0.8363636363636365
56,distance,chebyshev,0.9192042606516291,0.9087388327920403,0.972063492063492,0.9383237268976273,0.8318181818181818
56,distance,cosine,0.9191416040100251,0.9089638337006758,0.9693650793650793,0.9376211936318661,0.8348484848484847
56,distance,canberra,0.9490288220551377,0.9459801132401753,0.9745238095238096,0.9598778070321746,0.906060606060606
56,distance,braycurtis,0.9280075187969924,0.913248211040252,0.9804761904761905,0.9449868543259182,0.840909090909091
56,distance,correlation,0.9226503759398497,0.9094939369746815,0.9749206349206349,0.9405064422453051,0.8348484848484847
57,uniform,euclidean,0.9103696741854638,0.8924718151892227,0.9776984126984127,0.9322771659685862,0.7984848484848486
57,uniform,manhattan,0.9174498746867167,0.8977878822190253,0.9832539682539683,0.9377846837111437,0.8080086580086581
57,uniform,minkowski,0.9103696741854638,0.8924718151892227,0.9776984126984127,0.9322771659685862,0.7984848484848486
57,uniform,chebyshev,0.9156954887218044,0.9002323021570267,0.9776984126984127,0.9362640911525423,0.8129870129870131
57,uniform,cosine,0.9103696741854636,0.8926445271182114,0.974920634920635,0.9317731964119853,0.8017316017316019
57,uniform,canberra,0.9490601503759397,0.9437011135927544,0.9773809523809524,0.9600280840697755,0.9012987012987013
57,uniform,braycurtis,0.9227130325814535,0.9057527745974472,0.9804761904761905,0.9410616817249837,0.8266233766233768
57,uniform,correlation,0.9086152882205514,0.8904325360711753,0.974920634920635,0.9304707757411433,0.7971861471861471
57,distance,euclidean,0.919235588972431,0.9087990144311693,0.972063492063492,0.9383582408636482,0.8318181818181818
57,distance,manhattan,0.9244987468671677,0.908966070416648,0.9804761904761905,0.9425617005323433,0.8316017316017316
57,distance,minkowski,0.919235588972431,0.9087990144311693,0.972063492063492,0.9383582408636482,0.8318181818181818
57,distance,chebyshev,0.9192042606516291,0.9087388327920403,0.972063492063492,0.9383237268976273,0.8318181818181818
57,distance,cosine,0.9208959899749374,0.9071512721512722,0.9749206349206349,0.9392834954434109,0.83008658008658
57,distance,canberra,0.950814536340852,0.9461302633903254,0.9773809523809524,0.9613253813670728,0.906060606060606
57,distance,braycurtis,0.9262531328320801,0.9112737627243404,0.9804761904761905,0.9438248584270802,0.8363636363636363
57,distance,correlation,0.9226503759398497,0.9094939369746815,0.9749206349206349,0.9405064422453051,0.8348484848484847
58,uniform,euclidean,0.9121553884711779,0.8947154049328125,0.9776984126984127,0.9335384272298475,0.8032467532467533
58,uniform,manhattan,0.9192042606516291,0.8999220285604886,0.9832539682539683,0.9389808559599475,0.8127705627705628
58,uniform,minkowski,0.9121553884711779,0.8947154049328125,0.9776984126984127,0.9335384272298475,0.8032467532467533
58,uniform,chebyshev,0.9139411027568922,0.9021354480307607,0.9721428571428572,0.9345997189544413,0.8177489177489179
58,uniform,cosine,0.9103696741854636,0.8926445271182114,0.974920634920635,0.9317731964119853,0.8017316017316019
58,uniform,canberra,0.9490601503759397,0.9437011135927544,0.9773809523809524,0.9600280840697755,0.9012987012987013
58,uniform,braycurtis,0.9209586466165411,0.905594044438717,0.9776984126984127,0.9395749837594126,0.8266233766233768
58,uniform,correlation,0.912124060150376,0.8949838181224574,0.974920634920635,0.9329951948971414,0.8064935064935066
58,distance,euclidean,0.9174498746867167,0.9063096829944695,0.972063492063492,0.9370264296003301,0.827056277056277
58,distance,manhattan,0.9227443609022556,0.9062676577182354,0.9804761904761905,0.9412314970894637,0.8268398268398268
58,distance,minkowski,0.9174498746867167,0.9063096829944695,0.972063492063492,0.9370264296003301,0.827056277056277
58,distance,chebyshev,0.9174185463659148,0.9063771593777353,0.972063492063492,0.9370279105333179,0.827056277056277
58,distance,cosine,0.9191416040100251,0.9068813666182087,0.9721428571428572,0.9378420540019695,0.83008658008658
58,distance,canberra,0.950814536340852,0.9461302633903254,0.9773809523809524,0.9613253813670728,0.906060606060606
58,distance,braycurtis,0.9280075187969924,0.913248211040252,0.9804761904761905,0.9449868543259182,0.840909090909091
58,distance,correlation,0.9226503759398497,0.9094939369746815,0.9749206349206349,0.9405064422453051,0.8348484848484847
59,uniform,euclidean,0.9121553884711779,0.8947154049328125,0.9776984126984127,0.9335384272298475,0.8032467532467533
59,uniform,manhattan,0.9174498746867167,0.8977878822190253,0.9832539682539683,0.9377846837111437,0.8080086580086581
59,uniform,minkowski,0.9121553884711779,0.8947154049328125,0.9776984126984127,0.9335384272298475,0.8032467532467533
59,uniform,chebyshev,0.9121867167919799,0.897422457899814,0.974920634920635,0.9335296782970046,0.8082251082251082
59,uniform,cosine,0.9068609022556393,0.8881067403435825,0.974920634920635,0.9292867099254988,0.7924242424242424
59,uniform,canberra,0.9490601503759397,0.9437011135927544,0.9773809523809524,0.9600280840697755,0.9012987012987013
59,uniform,braycurtis,0.9244674185463658,0.9060226801305106,0.9832539682539683,0.9425031231664253,0.8266233766233768
59,uniform,correlation,0.9086152882205514,0.8904810038635456,0.974920634920635,0.930501688403635,0.796969696969697
59,distance,euclidean,0.9174498746867167,0.9063096829944695,0.972063492063492,0.9370264296003301,0.827056277056277
59,distance,manhattan,0.9244987468671677,0.908966070416648,0.9804761904761905,0.9425617005323433,0.8316017316017316
59,distance,minkowski,0.9174498746867167,0.9063096829944695,0.972063492063492,0.9370264296003301,0.827056277056277
59,distance,chebyshev,0.9192042606516291,0.9087388327920403,0.972063492063492,0.9383237268976273,0.8318181818181818
59,distance,cosine,0.9208959899749374,0.9071512721512722,0.9749206349206349,0.9392834954434109,0.83008658008658
59,distance,canberra,0.950814536340852,0.9461302633903254,0.9773809523809524,0.9613253813670728,0.906060606060606
59,distance,braycurtis,0.9244674185463658,0.9084511872958598,0.9804761904761905,0.9423918851678632,0.8313852813852816
59,distance,correlation,0.9244047619047618,0.9097638425077449,0.9776984126984127,0.9419478836867465,0.8348484848484847
60,uniform,euclidean,0.9139097744360901,0.89876683705952,0.974920634920635,0.93452784823513,0.8125541125541126
60,uniform,manhattan,0.9174498746867167,0.8996015157399759,0.9804761904761905,0.9375422594687194,0.8127705627705628
60,uniform,minkowski,0.9139097744360901,0.89876683705952,0.974920634920635,0.93452784823513,0.8125541125541126
60,uniform,chebyshev,0.9156954887218044,0.9019443096617172,0.974920634920635,0.9360216669101179,0.8175324675324676
60,uniform,cosine,0.9068609022556393,0.8881067403435825,0.974920634920635,0.9292867099254988,0.7924242424242424
60,uniform,canberra,0.9490601503759397,0.9437011135927544,0.9773809523809524,0.9600280840697755,0.9012987012987013
60,uniform,braycurtis,0.9209586466165414,0.9056105270867786,0.9776984126984127,0.9396547953865906,0.8266233766233768
60,uniform,correlation,0.9103696741854638,0.8926761258147652,0.974920634920635,0.9317320370024046,0.8017316017316019
60,distance,euclidean,0.9174498746867167,0.9040860243002224,0.9748412698412698,0.9372522053072029,0.8222943722943723
60,distance,manhattan,0.9244987468671677,0.908966070416648,0.9804761904761905,0.9425617005323433,0.8316017316017316
60,distance,minkowski,0.9174498746867167,0.9040860243002224,0.9748412698412698,0.9372522053072029,0.8222943722943723
60,distance,chebyshev,0.9192042606516291,0.9087388327920403,0.972063492063492,0.9383237268976273,0.8318181818181818
60,distance,cosine,0.9191416040100252,0.9045322245322245,0.9749206349206349,0.9379924156312043,0.8253246753246752
60,distance,canberra,0.950814536340852,0.9461302633903254,0.9773809523809524,0.9613253813670728,0.906060606060606
60,distance,braycurtis,0.9244674185463658,0.9084511872958598,0.9804761904761905,0.9423918851678632,0.8313852813852816
60,distance,correlation,0.9244047619047618,0.9097638425077449,0.9776984126984127,0.9419478836867465,0.8348484848484847
61,uniform,euclidean,0.9139097744360903,0.8965980184433329,0.9776984126984127,0.9346706283620486,0.8077922077922078
61,uniform,manhattan,0.9192042606516291,0.8999220285604886,0.9832539682539683,0.9389808559599475,0.8127705627705628
61,uniform,minkowski,0.9139097744360903,0.8965980184433329,0.9776984126984127,0.9346706283620486,0.8077922077922078
61,uniform,chebyshev,0.9139097744360903,0.8975689919143065,0.9777777777777779,0.9348581419387207,0.8080086580086581
61,uniform,cosine,0.9068609022556393,0.8881067403435825,0.974920634920635,0.9292867099254988,0.7924242424242424
61,uniform,canberra,0.9490601503759397,0.9437011135927544,0.9773809523809524,0.9600280840697755,0.9012987012987013
61,uniform,braycurtis,0.9227130325814535,0.9057527745974472,0.9804761904761905,0.9410616817249837,0.8266233766233768
61,uniform,correlation,0.9086152882205514,0.8904494051669918,0.974920634920635,0.9305428478132155,0.7969696969696971
61,distance,euclidean,0.919235588972431,0.9065753557369224,0.9748412698412698,0.9385840165705209,0.827056277056277
61,distance,manhattan,0.9244987468671677,0.908966070416648,0.9804761904761905,0.9425617005323433,0.8316017316017316
61,distance,minkowski,0.919235588972431,0.9065753557369224,0.9748412698412698,0.9385840165705209,0.827056277056277
61,distance,chebyshev,0.9192042606516291,0.9087388327920403,0.972063492063492,0.9383237268976273,0.8318181818181818
61,distance,cosine,0.9191416040100252,0.9045322245322245,0.9749206349206349,0.9379924156312043,0.8253246753246752
61,distance,canberra,0.9490601503759397,0.9437011135927544,0.9773809523809524,0.9600280840697755,0.9012987012987013
61,distance,braycurtis,0.9244674185463658,0.9084511872958598,0.9804761904761905,0.9423918851678632,0.8313852813852816
61,distance,correlation,0.9226503759398497,0.9071447948886974,0.9776984126984127,0.94065680387454,0.83008658008658
62,uniform,euclidean,0.9139097744360901,0.89876683705952,0.974920634920635,0.93452784823513,0.8125541125541126
62,uniform,manhattan,0.9192042606516291,0.8999220285604886,0.9832539682539683,0.9389808559599475,0.8127705627705628
62,uniform,minkowski,0.9139097744360901,0.89876683705952,0.974920634920635,0.93452784823513,0.8125541125541126
62,uniform,chebyshev,0.9139097744360903,0.8975689919143065,0.9777777777777779,0.9348581419387207,0.8080086580086581
62,uniform,cosine,0.906829573934837,0.8900298172666595,0.9720634920634922,0.9291065297453185,0.7969696969696971
62,uniform,canberra,0.9508458646616541,0.946328741220382,0.9773809523809524,0.9613974111433279,0.906060606060606
62,uniform,braycurtis,0.9174498746867169,0.9052837297011577,0.9721428571428572,0.9366389223707176,0.8266233766233768
62,uniform,correlation,0.906829573934837,0.890128892346479,0.9720634920634922,0.9291014063717741,0.7969696969696971
62,distance,euclidean,0.9174498746867167,0.9040860243002224,0.9748412698412698,0.9372522053072029,0.8222943722943723
62,distance,manhattan,0.9227443609022556,0.9062676577182354,0.9804761904761905,0.9412314970894637,0.8268398268398268
62,distance,minkowski,0.9174498746867167,0.9040860243002224,0.9748412698412698,0.9372522053072029,0.8222943722943723
62,distance,chebyshev,0.9192042606516291,0.9087388327920403,0.972063492063492,0.9383237268976273,0.8318181818181818
62,distance,cosine,0.9173872180451129,0.9021140168508589,0.9749206349206349,0.9367336225915894,0.8205627705627705
62,distance,canberra,0.9526002506265664,0.9487578910179529,0.9773809523809524,0.9626947084406252,0.9108225108225108
62,distance,braycurtis,0.9244674185463658,0.9084511872958598,0.9804761904761905,0.9423918851678632,0.8313852813852816
62,distance,correlation,0.9226503759398497,0.9071447948886974,0.9776984126984127,0.94065680387454,0.83008658008658
63,uniform,euclidean,0.9121553884711779,0.8962775056228202,0.974920634920635,0.9332320318708206,0.8077922077922078
63,uniform,manhattan,0.9192042606516291,0.8999220285604886,0.9832539682539683,0.9389808559599475,0.8127705627705628
63,uniform,minkowski,0.9121553884711779,0.8962775056228202,0.974920634920635,0.9332320318708206,0.8077922077922078
63,uniform,chebyshev,0.9139097744360903,0.8975689919143065,0.9777777777777779,0.9348581419387207,0.8080086580086581
63,uniform,cosine,0.9051065162907269,0.8859116183923629,0.974920634920635,0.928056361326729,0.7876623376623376
63,uniform,canberra,0.9508458646616541,0.946328741220382,0.9773809523809524,0.9613974111433279,0.906060606060606
63,uniform,braycurtis,0.9209586466165414,0.9056958827448897,0.9776984126984127,0.9394872501505522,0.8266233766233768
63,uniform,correlation,0.906829573934837,0.890128892346479,0.9720634920634922,0.9291014063717741,0.7969696969696971
63,distance,euclidean,0.919235588972431,0.9065753557369224,0.9748412698412698,0.9385840165705209,0.827056277056277
63,distance,manhattan,0.9227130325814535,0.9064767389799482,0.9804761904761905,0.9412298892690252,0.8268398268398268
63,distance,minkowski,0.919235588972431,0.9065753557369224,0.9748412698412698,0.9385840165705209,0.827056277056277
63,distance,chebyshev,0.9174498746867167,0.9063096829944695,0.972063492063492,0.9370264296003301,0.827056277056277
63,distance,cosine,0.9191416040100251,0.9023392420760843,0.9776984126984127,0.9382176408564297,0.8205627705627705
63,distance,canberra,0.9526002506265664,0.9487578910179529,0.9773809523809524,0.9626947084406252,0.9108225108225108
63,distance,braycurtis,0.9244674185463658,0.9084511872958598,0.9804761904761905,0.9423918851678632,0.8313852813852816
63,distance,correlation,0.9208959899749374,0.9047265872073318,0.9776984126984127,0.939398010834925,0.8253246753246752
64,uniform,euclidean,0.9156954887218044,0.9011285104738249,0.974920634920635,0.9358236645994396,0.8173160173160173
64,uniform,manhattan,0.9156954887218045,0.8994592682293072,0.9776984126984127,0.9361353731303261,0.8127705627705628
64,uniform,minkowski,0.9156954887218044,0.9011285104738249,0.974920634920635,0.9358236645994396,0.8173160173160173
64,uniform,chebyshev,0.9139411027568922,0.8994549782250173,0.974920634920635,0.9347258505458085,0.8127705627705628
64,uniform,cosine,0.9050751879699248,0.8878346953154399,0.9720634920634922,0.927876181146549,0.7922077922077922
64,uniform,canberra,0.9508458646616541,0.946328741220382,0.9773809523809524,0.9613974111433279,0.906060606060606
64,uniform,braycurtis,0.9174498746867169,0.9052837297011577,0.9721428571428572,0.9366389223707176,0.8266233766233768
64,uniform,correlation,0.9103383458646614,0.8945507349454719,0.9720634920634922,0.9315209441597329,0.8064935064935066
64,distance,euclidean,0.919235588972431,0.9065753557369224,0.9748412698412698,0.9385840165705209,0.827056277056277
64,distance,manhattan,0.9209586466165414,0.9037783262815354,0.9804761904761905,0.9398996858261457,0.8220779220779221
64,distance,minkowski,0.919235588972431,0.9065753557369224,0.9748412698412698,0.9385840165705209,0.827056277056277
64,distance,chebyshev,0.9192042606516291,0.9087388327920403,0.972063492063492,0.9383237268976273,0.8318181818181818
64,distance,cosine,0.9156328320802005,0.9018441113177955,0.9721428571428572,0.935292181150148,0.8205627705627705
64,distance,canberra,0.9526002506265664,0.9487578910179529,0.9773809523809524,0.9626947084406252,0.9108225108225108
64,distance,braycurtis,0.9262531328320801,0.9109405187325598,0.9804761904761905,0.9437236964311813,0.8361471861471863
64,distance,correlation,0.9208959899749374,0.9046819068994936,0.9776984126984127,0.9394405876583237,0.8253246753246752
65,uniform,euclidean,0.9139411027568922,0.8966730631236407,0.9776984126984127,0.9347787754420775,0.8077922077922078
65,uniform,manhattan,0.9174498746867167,0.89977978104982,0.9804761904761905,0.9375739696215541,0.8127705627705628
65,uniform,minkowski,0.9139411027568922,0.8966730631236407,0.9776984126984127,0.9347787754420775,0.8077922077922078
65,uniform,chebyshev,0.9139097744360903,0.8975689919143065,0.9777777777777779,0.9348581419387207,0.8080086580086581
65,uniform,cosine,0.9033208020050125,0.8857441029809451,0.9720634920634922,0.9266773799477477,0.7874458874458875
65,uniform,canberra,0.9508458646616541,0.946328741220382,0.9773809523809524,0.9613974111433279,0.906060606060606
65,uniform,braycurtis,0.9156954887218044,0.9011831515810977,0.974920634920635,0.9357808762969559,0.8173160173160173
65,uniform,correlation,0.906829573934837,0.8882699179875047,0.9748412698412698,0.9293138293210392,0.7924242424242424
65,distance,euclidean,0.919235588972431,0.9065753557369224,0.9748412698412698,0.9385840165705209,0.827056277056277
65,distance,manhattan,0.9192042606516291,0.901895712771015,0.9804761904761905,0.9387674846939446,0.8175324675324676
65,distance,minkowski,0.919235588972431,0.9065753557369224,0.9748412698412698,0.9385840165705209,0.827056277056277
65,distance,chebyshev,0.9174498746867167,0.9063096829944695,0.972063492063492,0.9370264296003301,0.827056277056277
65,distance,cosine,0.9138784461152882,0.8994259036364299,0.9721428571428572,0.9339984216372104,0.8160173160173161
65,distance,canberra,0.9508458646616541,0.946328741220382,0.9773809523809524,0.9613974111433279,0.906060606060606
65,distance,braycurtis,0.9262531328320801,0.9109405187325598,0.9804761904761905,0.9437236964311813,0.8361471861471863
65,distance,correlation,0.9191416040100252,0.9044566816742684,0.9749206349206349,0.9379565693934836,0.8253246753246752
66,uniform,euclidean,0.9156954887218045,0.8991623945603406,0.9776984126984127,0.936074591806387,0.8125541125541126
66,uniform,manhattan,0.9192042606516291,0.9019139273912835,0.9804761904761905,0.9388020397969928,0.8173160173160173
66,uniform,minkowski,0.9156954887218045,0.8991623945603406,0.9776984126984127,0.936074591806387,0.8125541125541126
66,uniform,chebyshev,0.9139411027568922,0.8996742550722011,0.975,0.9347504495311003,0.8127705627705628
66,uniform,cosine,0.906829573934837,0.890128892346479,0.9720634920634922,0.9291014063717741,0.7969696969696971
66,uniform,canberra,0.9508458646616541,0.946328741220382,0.9773809523809524,0.9613974111433279,0.906060606060606
66,uniform,braycurtis,0.9174498746867167,0.9053981236875973,0.9721428571428572,0.9367902620345323,0.8266233766233768
66,uniform,correlation,0.9085839598997494,0.8923556129942524,0.9720634920634922,0.9302905955609632,0.8017316017316019
66,distance,euclidean,0.919235588972431,0.9065753557369224,0.9748412698412698,0.9385840165705209,0.827056277056277
66,distance,manhattan,0.9192042606516291,0.901895712771015,0.9804761904761905,0.9387674846939446,0.8175324675324676
66,distance,minkowski,0.919235588972431,0.9065753557369224,0.9748412698412698,0.9385840165705209,0.827056277056277
66,distance,chebyshev,0.9174498746867167,0.9063096829944695,0.972063492063492,0.9370264296003301,0.827056277056277
